protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
Dummyless,malicious,0.2,circuit6663.qasm,16,0,0,✓,36
Dummyless,malicious,0.2,circuit7947.qasm,16,1,1,✓,61
Dummyless,malicious,0.15,circuit6124.qasm,10,0,0,✓,36
Dummyless,malicious,0.15,circuit2343.qasm,12,0,0,✓,37
Dummyless,malicious,0.15,circuit0255.qasm,12,0,0,✓,35
Dummyless,malicious,0.2,circuit2886.qasm,16,1,1,✓,62
Dummyless,malicious,0.15,circuit4703.qasm,7,1,1,✓,58
Dummyless,malicious,0.15,circuit2419.qasm,14,1,1,✓,66
Dummyless,malicious,0.15,circuit1864.qasm,11,1,1,✓,54
Dummyless,malicious,0.15,circuit5565.qasm,12,1,1,✓,59
Dummyless,malicious,0.2,circuit3387.qasm,15,1,1,✓,62
Dummyless,malicious,0.15,circuit0730.qasm,12,1,1,✓,62
Dummyless,malicious,0.15,circuit1480.qasm,13,1,1,✓,58
Dummyless,malicious,0.2,circuit2244.qasm,17,1,1,✓,69
Dummyless,malicious,0.2,circuit7085.qasm,14,0,0,✓,37
Dummyless,malicious,0.15,circuit8326.qasm,9,0,0,✓,42
Dummyless,malicious,0.15,circuit2715.qasm,16,0,0,✓,44
Dummyless,malicious,0.15,circuit7101.qasm,13,1,1,✓,56
Dummyless,malicious,0.15,circuit7242.qasm,12,1,1,✓,59
Dummyless,malicious,0.15,circuit7947.qasm,8,1,1,✓,61
Dummyless,malicious,0.15,circuit8043.qasm,14,0,0,✓,33
Dummyless,malicious,0.2,circuit9678.qasm,18,1,1,✓,60
Dummyless,malicious,0.2,circuit4932.qasm,15,1,1,✓,50
Dummyless,malicious,0.15,circuit2886.qasm,12,1,1,✓,67
Dummyless,malicious,0.15,circuit6663.qasm,11,0,0,✓,45
Dummyless,malicious,0.15,circuit3387.qasm,10,1,1,✓,57
Dummyless,malicious,0.15,circuit2244.qasm,17,1,1,✓,64
Dummyless,malicious,0.15,circuit9678.qasm,13,1,1,✓,69
Dummyless,malicious,0.15,circuit4932.qasm,12,1,1,✓,53
Dummyless,malicious,0.15,circuit3047.qasm,13,1,1,✓,55
Dummyless,malicious,0.2,circuit3047.qasm,18,1,1,✓,55
Dummyless,malicious,0.15,circuit7085.qasm,8,0,0,✓,36
Dummyless,malicious,0.15,circuit2017.qasm,19,1,1,✓,65
Dummyless,malicious,0.15,circuit8556.qasm,17,0,0,✓,36
Dummyless,malicious,0.15,circuit6734.qasm,12,1,1,✓,69
Dummyless,malicious,0.15,circuit3840.qasm,13,0,0,✓,33
Dummyless,malicious,0.15,circuit7799.qasm,9,0,0,✓,43
Dummyless,malicious,0.15,circuit8100.qasm,11,0,0,✓,39
Dummyless,malicious,0.2,circuit9367.qasm,20,1,1,✓,61
Dummyless,malicious,0.15,circuit3751.qasm,14,1,1,✓,56
Dummyless,malicious,0.15,circuit5383.qasm,13,0,0,✓,39
Dummyless,malicious,0.15,circuit9638.qasm,17,0,0,✓,37
Dummyless,malicious,0.2,circuit1737.qasm,16,1,1,✓,67
Dummyless,malicious,0.15,circuit5296.qasm,12,1,1,✓,54
Dummyless,malicious,0.2,circuit3647.qasm,17,1,1,✓,62
Dummyless,malicious,0.2,circuit2971.qasm,17,1,1,✓,64
Dummyless,malicious,0.15,circuit0742.qasm,18,1,1,✓,58
Dummyless,malicious,0.15,circuit2587.qasm,15,1,1,✓,72
Dummyless,malicious,0.2,circuit8891.qasm,14,0,0,✓,43
Dummyless,malicious,0.15,circuit9367.qasm,15,1,1,✓,59
Dummyless,malicious,0.15,circuit0571.qasm,12,0,0,✓,33
Dummyless,malicious,0.15,circuit3589.qasm,14,0,0,✓,34
Dummyless,malicious,0.15,circuit3647.qasm,12,1,1,✓,54
Dummyless,malicious,0.15,circuit3669.qasm,16,0,0,✓,34
Dummyless,malicious,0.15,circuit5613.qasm,14,0,0,✓,44
Dummyless,malicious,0.15,circuit5028.qasm,17,0,0,✓,32
Dummyless,malicious,0.15,circuit2971.qasm,12,1,1,✓,52
Dummyless,malicious,0.2,circuit3669.qasm,17,0,0,✓,37
Dummyless,malicious,0.15,circuit1737.qasm,12,1,1,✓,56
Dummyless,malicious,0.15,circuit8891.qasm,16,0,0,✓,44
Dummyless,malicious,0.2,circuit2471.qasm,19,0,0,✓,42
Dummyless,malicious,0.2,circuit0427.qasm,16,1,0,✗,50
Dummyless,malicious,0.2,circuit8242.qasm,17,1,1,✓,60
Dummyless,malicious,0.15,circuit2471.qasm,15,0,0,✓,38
Dummyless,malicious,0.15,circuit4099.qasm,12,1,1,✓,64
Dummyless,malicious,0.2,circuit6734.qasm,13,0,1,✗,48
Dummyless,malicious,0.2,circuit3840.qasm,15,0,0,✓,46
Dummyless,malicious,0.15,circuit3783.qasm,16,1,1,✓,58
Dummyless,malicious,0.15,circuit3498.qasm,15,0,0,✓,46
Dummyless,malicious,0.15,circuit8242.qasm,11,1,1,✓,64
Dummyless,malicious,0.15,circuit4909.qasm,12,0,0,✓,43
Dummyless,malicious,0.15,circuit4708.qasm,12,1,1,✓,65
Dummyless,malicious,0.15,circuit0427.qasm,11,0,0,✓,42
Dummyless,malicious,0.15,circuit0662.qasm,13,0,0,✓,42
Dummyless,malicious,0.2,circuit0662.qasm,13,0,0,✓,41
Dummyless,malicious,0.15,circuit0086.qasm,9,0,0,✓,43
Dummyless,malicious,0.2,circuit2017.qasm,19,1,1,✓,64
Dummyless,malicious,0.15,circuit8036.qasm,13,1,1,✓,70
Dummyless,malicious,0.15,circuit0581.qasm,15,1,1,✓,66
Dummyless,malicious,0.15,circuit8433.qasm,11,0,0,✓,33
Dummyless,malicious,0.15,circuit6424.qasm,11,0,0,✓,34
Dummyless,malicious,0.15,circuit8725.qasm,13,0,0,✓,34
Dummyless,malicious,0.15,circuit5104.qasm,11,1,1,✓,58
Dummyless,malicious,0.2,circuit8100.qasm,15,0,0,✓,38
Dummyless,malicious,0.15,circuit7197.qasm,13,1,1,✓,63
Dummyless,malicious,0.15,circuit0499.qasm,14,1,1,✓,75
Dummyless,malicious,0.2,circuit8556.qasm,17,0,0,✓,38
Dummyless,malicious,0.15,circuit6104.qasm,10,0,0,✓,30
Dummyless,malicious,0.2,circuit7799.qasm,15,1,0,✗,50
Dummyless,malicious,0.15,circuit1665.qasm,12,0,0,✓,42
Dummyless,malicious,0.2,circuit3751.qasm,17,1,1,✓,57
Dummyless,malicious,0.15,circuit6474.qasm,12,1,1,✓,60
Dummyless,malicious,0.15,circuit8753.qasm,20,0,0,✓,36
Dummyless,malicious,0.2,circuit5383.qasm,17,0,0,✓,41
Dummyless,malicious,0.15,circuit5432.qasm,15,0,0,✓,36
Dummyless,malicious,0.15,circuit9081.qasm,14,1,1,✓,70
Dummyless,malicious,0.15,circuit2204.qasm,11,0,0,✓,46
Dummyless,malicious,0.15,circuit2424.qasm,16,1,1,✓,63
Dummyless,malicious,0.15,circuit9803.qasm,8,0,0,✓,39
Dummyless,malicious,0.15,circuit5516.qasm,16,0,0,✓,44
Dummyless,malicious,0.2,circuit6474.qasm,20,1,1,✓,60
Dummyless,malicious,0.15,circuit9451.qasm,13,1,1,✓,55
Dummyless,malicious,0.2,circuit4079.qasm,21,0,0,✓,42
Dummyless,malicious,0.15,circuit8579.qasm,13,1,1,✓,59
Dummyless,malicious,0.2,circuit2264.qasm,15,0,0,✓,46
Dummyless,malicious,0.2,circuit2696.qasm,18,1,1,✓,57
Dummyless,malicious,0.2,circuit7077.qasm,21,1,1,✓,54
Dummyless,malicious,0.2,circuit6547.qasm,19,0,0,✓,36
Dummyless,malicious,0.2,circuit8232.qasm,19,0,0,✓,46
Dummyless,malicious,0.15,circuit8024.qasm,11,1,1,✓,57
Dummyless,malicious,0.15,circuit8389.qasm,15,0,0,✓,36
Dummyless,malicious,0.2,circuit4002.qasm,17,1,1,✓,71
Dummyless,malicious,0.2,circuit5679.qasm,20,1,1,✓,53
Dummyless,malicious,0.2,circuit9611.qasm,15,1,1,✓,57
Dummyless,malicious,0.2,circuit9107.qasm,17,0,0,✓,42
Dummyless,malicious,0.2,circuit6691.qasm,16,1,1,✓,56
Dummyless,malicious,0.2,circuit6388.qasm,15,0,0,✓,47
Dummyless,malicious,0.2,circuit0126.qasm,16,0,0,✓,41
Dummyless,malicious,0.2,circuit4871.qasm,20,1,1,✓,57
Dummyless,malicious,0.2,circuit8380.qasm,24,0,0,✓,40
Dummyless,malicious,0.2,circuit9638.qasm,15,0,0,✓,47
Dummyless,malicious,0.2,circuit3191.qasm,15,1,1,✓,60
Dummyless,malicious,0.2,circuit5607.qasm,20,1,1,✓,53
Dummyless,malicious,0.2,circuit4611.qasm,20,0,0,✓,40
Dummyless,malicious,0.2,circuit7587.qasm,14,1,1,✓,64
Dummyless,malicious,0.2,circuit0302.qasm,16,1,1,✓,69
Dummyless,malicious,0.2,circuit5296.qasm,20,1,1,✓,62
Dummyless,malicious,0.2,circuit2587.qasm,18,1,1,✓,58
Dummyless,malicious,0.2,circuit0905.qasm,20,1,1,✓,65
Dummyless,malicious,0.2,circuit8253.qasm,17,1,1,✓,59
Dummyless,malicious,0.2,circuit0742.qasm,19,1,1,✓,62
Dummyless,malicious,0.25,circuit8232.qasm,21,0,0,✓,42
Dummyless,malicious,0.25,circuit4002.qasm,28,1,1,✓,58
Dummyless,malicious,0.2,circuit0571.qasm,13,0,0,✓,45
Dummyless,malicious,0.2,circuit0255.qasm,18,0,0,✓,39
Dummyless,malicious,0.2,circuit3589.qasm,12,0,0,✓,32
Dummyless,malicious,0.2,circuit6067.qasm,18,1,1,✓,55
Dummyless,malicious,0.2,circuit6124.qasm,14,0,0,✓,41
Dummyless,malicious,0.2,circuit2343.qasm,19,0,0,✓,45
Dummyless,malicious,0.2,circuit2419.qasm,17,1,1,✓,66
Dummyless,malicious,0.2,circuit4703.qasm,14,1,1,✓,73
Dummyless,malicious,0.25,circuit6124.qasm,18,0,0,✓,44
Dummyless,malicious,0.2,circuit1864.qasm,20,1,1,✓,68
Dummyless,malicious,0.2,circuit5565.qasm,16,1,1,✓,64
Dummyless,malicious,0.25,circuit6067.qasm,23,1,1,✓,55
Dummyless,malicious,0.25,circuit2204.qasm,23,0,0,✓,46
Dummyless,malicious,0.2,circuit5613.qasm,14,0,0,✓,41
Dummyless,malicious,0.2,circuit5028.qasm,20,0,0,✓,35
Dummyless,malicious,0.3,circuit8232.qasm,23,0,0,✓,46
Dummyless,malicious,0.3,circuit6547.qasm,28,0,0,✓,41
Dummyless,malicious,0.3,circuit6388.qasm,36,0,0,✓,43
Dummyless,malicious,0.3,circuit2696.qasm,34,1,1,✓,53
Dummyless,malicious,0.3,circuit4871.qasm,33,1,1,✓,64
Dummyless,malicious,0.25,circuit1480.qasm,23,1,1,✓,62
Dummyless,malicious,0.2,circuit3498.qasm,20,0,0,✓,42
Dummyless,malicious,0.2,circuit4099.qasm,20,1,1,✓,60
Dummyless,malicious,0.2,circuit3783.qasm,16,1,1,✓,64
Dummyless,malicious,0.3,circuit2264.qasm,27,0,0,✓,49
Dummyless,malicious,0.2,circuit0086.qasm,15,0,0,✓,48
Dummyless,malicious,0.3,circuit4002.qasm,24,1,1,✓,56
Dummyless,malicious,0.2,circuit4909.qasm,18,0,0,✓,38
Dummyless,malicious,0.2,circuit4708.qasm,11,1,1,✓,63
Dummyless,malicious,0.3,circuit6691.qasm,29,1,1,✓,59
Dummyless,malicious,0.3,circuit5679.qasm,29,1,1,✓,55
Dummyless,malicious,0.2,circuit8433.qasm,18,0,0,✓,38
Dummyless,malicious,0.2,circuit8036.qasm,17,1,1,✓,60
Dummyless,malicious,0.2,circuit0581.qasm,15,1,1,✓,61
Dummyless,malicious,0.2,circuit6424.qasm,19,0,0,✓,33
Dummyless,malicious,0.2,circuit8725.qasm,18,0,0,✓,37
Dummyless,malicious,0.2,circuit0499.qasm,18,1,1,✓,70
Dummyless,malicious,0.25,circuit5516.qasm,19,0,0,✓,38
Dummyless,malicious,0.25,circuit5432.qasm,21,0,0,✓,46
Dummyless,malicious,0.2,circuit7197.qasm,15,1,1,✓,60
Dummyless,malicious,0.2,circuit5104.qasm,14,1,1,✓,70
Dummyless,malicious,0.2,circuit1665.qasm,15,0,0,✓,34
Dummyless,malicious,0.2,circuit6104.qasm,13,0,0,✓,47
Dummyless,malicious,0.2,circuit5516.qasm,16,0,0,✓,39
Dummyless,malicious,0.2,circuit9081.qasm,19,1,1,✓,57
Dummyless,malicious,0.2,circuit5432.qasm,18,0,0,✓,34
Dummyless,malicious,0.25,circuit6474.qasm,21,1,1,✓,66
Dummyless,malicious,0.2,circuit9451.qasm,17,1,1,✓,66
Dummyless,malicious,0.2,circuit2424.qasm,13,0,1,✗,48
Dummyless,malicious,0.2,circuit8389.qasm,19,0,0,✓,42
Dummyless,malicious,0.2,circuit2204.qasm,17,0,0,✓,49
Dummyless,malicious,0.2,circuit8753.qasm,17,0,0,✓,44
Dummyless,malicious,0.3,circuit4079.qasm,26,0,0,✓,45
Dummyless,malicious,0.3,circuit0905.qasm,26,1,1,✓,51
Dummyless,malicious,0.2,circuit9803.qasm,15,0,0,✓,49
Dummyless,malicious,0.2,circuit8024.qasm,18,1,1,✓,67
Dummyless,malicious,0.2,circuit8579.qasm,18,1,1,✓,59
Dummyless,malicious,0.25,circuit6388.qasm,26,0,0,✓,45
Dummyless,malicious,0.25,circuit4079.qasm,21,0,0,✓,46
Dummyless,malicious,0.3,circuit9107.qasm,31,0,0,✓,44
Dummyless,malicious,0.25,circuit9107.qasm,20,0,0,✓,41
Dummyless,malicious,0.25,circuit6547.qasm,29,0,0,✓,33
Dummyless,malicious,0.25,circuit2696.qasm,23,1,1,✓,62
Dummyless,malicious,0.25,circuit4871.qasm,19,1,1,✓,61
Dummyless,malicious,0.25,circuit7077.qasm,26,1,1,✓,52
Dummyless,malicious,0.25,circuit2264.qasm,20,0,0,✓,37
Dummyless,malicious,0.3,circuit7077.qasm,32,0,1,✗,49
Dummyless,malicious,0.3,circuit6124.qasm,29,0,0,✓,37
Dummyless,malicious,0.25,circuit8380.qasm,23,0,0,✓,35
Dummyless,malicious,0.3,circuit6067.qasm,28,1,1,✓,58
Dummyless,malicious,0.3,circuit0126.qasm,27,0,0,✓,40
Dummyless,malicious,0.3,circuit8380.qasm,29,0,0,✓,44
Dummyless,malicious,0.25,circuit6691.qasm,21,1,1,✓,55
Dummyless,malicious,0.3,circuit2017.qasm,34,1,1,✓,59
Dummyless,malicious,0.25,circuit9611.qasm,21,1,1,✓,60
Dummyless,malicious,0.25,circuit0126.qasm,25,0,0,✓,39
Dummyless,malicious,0.3,circuit3751.qasm,23,1,1,✓,57
Dummyless,malicious,0.25,circuit4611.qasm,24,0,0,✓,38
Dummyless,malicious,0.25,circuit5679.qasm,26,0,1,✗,49
Dummyless,malicious,0.3,circuit8326.qasm,28,0,0,✓,44
Dummyless,malicious,0.3,circuit4611.qasm,20,0,0,✓,46
Dummyless,malicious,0.25,circuit5607.qasm,25,1,1,✓,63
Dummyless,malicious,0.25,circuit3191.qasm,22,1,1,✓,59
Dummyless,malicious,0.25,circuit0905.qasm,23,1,1,✓,58
Dummyless,malicious,0.25,circuit7587.qasm,23,1,1,✓,50
Dummyless,malicious,0.25,circuit0302.qasm,25,0,1,✗,48
Dummyless,malicious,0.3,circuit5607.qasm,32,1,1,✓,63
Dummyless,malicious,0.3,circuit9638.qasm,29,0,0,✓,39
Dummyless,malicious,0.25,circuit8253.qasm,18,1,1,✓,57
Dummyless,malicious,0.25,circuit0255.qasm,23,0,0,✓,47
Dummyless,malicious,0.3,circuit9611.qasm,28,1,1,✓,61
Dummyless,malicious,0.25,circuit2343.qasm,24,0,0,✓,39
Dummyless,malicious,0.3,circuit5296.qasm,28,1,1,✓,53
Dummyless,malicious,0.3,circuit0571.qasm,26,1,0,✗,53
Dummyless,malicious,0.25,circuit2419.qasm,22,1,1,✓,58
Dummyless,malicious,0.25,circuit4703.qasm,22,1,1,✓,60
Dummyless,malicious,0.25,circuit5565.qasm,22,1,1,✓,58
Dummyless,malicious,0.3,circuit3191.qasm,30,1,1,✓,70
Dummyless,malicious,0.25,circuit1864.qasm,22,1,1,✓,59
Dummyless,malicious,0.3,circuit1480.qasm,28,1,1,✓,56
Dummyless,malicious,0.25,circuit0730.qasm,25,1,1,✓,53
Dummyless,malicious,0.3,circuit8891.qasm,27,0,0,✓,37
Dummyless,malicious,0.3,circuit3783.qasm,24,1,1,✓,61
Dummyless,malicious,0.3,circuit0302.qasm,27,1,1,✓,56
Dummyless,malicious,0.3,circuit7587.qasm,30,1,1,✓,55
Dummyless,malicious,0.3,circuit4099.qasm,26,1,1,✓,53
Dummyless,malicious,0.3,circuit0086.qasm,26,0,0,✓,40
Dummyless,malicious,0.25,circuit8326.qasm,24,0,0,✓,47
Dummyless,malicious,0.25,circuit7242.qasm,26,1,1,✓,65
Dummyless,malicious,0.3,circuit7197.qasm,25,1,1,✓,57
Dummyless,malicious,0.25,circuit2715.qasm,25,0,0,✓,41
Dummyless,malicious,0.3,circuit3387.qasm,27,1,1,✓,65
Dummyless,malicious,0.25,circuit7101.qasm,25,1,1,✓,61
Dummyless,malicious,0.25,circuit2886.qasm,27,1,1,✓,51
Dummyless,malicious,0.25,circuit3387.qasm,18,1,1,✓,57
Dummyless,malicious,0.25,circuit8043.qasm,22,0,0,✓,48
Dummyless,malicious,0.1,circuit6474.qasm,6,1,1,✓,66
Dummyless,malicious,0.25,circuit4932.qasm,22,1,1,✓,51
Dummyless,malicious,0.25,circuit7947.qasm,18,1,1,✓,52
Dummyless,malicious,0.25,circuit6663.qasm,20,0,0,✓,47
Dummyless,malicious,0.25,circuit7085.qasm,23,0,0,✓,40
Dummyless,malicious,0.25,circuit9678.qasm,19,1,1,✓,54
Dummyless,malicious,0.25,circuit3047.qasm,23,1,1,✓,67
Dummyless,malicious,0.25,circuit8100.qasm,26,0,0,✓,34
Dummyless,malicious,0.25,circuit6734.qasm,25,1,1,✓,59
Dummyless,malicious,0.3,circuit0255.qasm,24,0,0,✓,48
Dummyless,malicious,0.25,circuit7799.qasm,22,0,0,✓,43
Dummyless,malicious,0.25,circuit8556.qasm,22,0,0,✓,38
Dummyless,malicious,0.3,circuit8253.qasm,32,0,1,✗,45
Dummyless,malicious,0.25,circuit3840.qasm,13,0,0,✓,42
Dummyless,malicious,0.1,circuit9451.qasm,1,1,1,✓,61
Dummyless,malicious,0.25,circuit3647.qasm,22,1,1,✓,61
Dummyless,malicious,0.25,circuit5296.qasm,19,1,1,✓,59
Dummyless,malicious,0.25,circuit2017.qasm,24,1,1,✓,59
Dummyless,malicious,0.25,circuit9367.qasm,26,1,1,✓,60
Dummyless,malicious,0.25,circuit5613.qasm,23,0,0,✓,39
Dummyless,malicious,0.25,circuit9638.qasm,17,0,0,✓,47
Dummyless,malicious,0.25,circuit3589.qasm,24,0,0,✓,48
Dummyless,malicious,0.25,circuit2587.qasm,24,1,1,✓,60
Dummyless,malicious,0.25,circuit5383.qasm,21,0,0,✓,48
Dummyless,malicious,0.25,circuit1737.qasm,17,1,1,✓,59
Dummyless,malicious,0.25,circuit2971.qasm,14,1,1,✓,58
Dummyless,malicious,0.25,circuit3751.qasm,21,1,1,✓,53
Dummyless,malicious,0.25,circuit0742.qasm,26,1,1,✓,53
Dummyless,malicious,0.25,circuit3669.qasm,19,0,0,✓,39
Dummyless,malicious,0.25,circuit0571.qasm,26,0,0,✓,48
Dummyless,malicious,0.25,circuit8891.qasm,28,0,0,✓,40
Dummyless,malicious,0.25,circuit2471.qasm,21,0,0,✓,35
Dummyless,malicious,0.1,circuit5516.qasm,7,0,0,✓,46
Dummyless,malicious,0.1,circuit0742.qasm,4,1,1,✓,59
Dummyless,malicious,0.1,circuit3589.qasm,7,0,0,✓,27
Dummyless,malicious,0.1,circuit2424.qasm,10,1,1,✓,61
Dummyless,malicious,0.25,circuit3783.qasm,20,1,1,✓,54
Dummyless,malicious,0.1,circuit8242.qasm,6,1,1,✓,62
Dummyless,malicious,0.35,circuit4002.qasm,35,1,1,✓,53
Dummyless,malicious,0.25,circuit4708.qasm,22,1,1,✓,52
Dummyless,malicious,0.1,circuit2971.qasm,8,1,1,✓,61
Dummyless,malicious,0.3,circuit2343.qasm,33,1,0,✗,50
Dummyless,malicious,0.3,circuit2419.qasm,29,0,1,✗,47
Dummyless,malicious,0.1,circuit5104.qasm,6,1,1,✓,68
Dummyless,malicious,0.3,circuit1864.qasm,25,1,1,✓,54
Dummyless,malicious,0.3,circuit4703.qasm,28,1,1,✓,53
Dummyless,malicious,0.25,circuit8036.qasm,24,1,1,✓,56
Dummyless,malicious,0.1,circuit4708.qasm,10,1,1,✓,67
Dummyless,malicious,0.25,circuit6424.qasm,29,0,0,✓,41
Dummyless,malicious,0.1,circuit4099.qasm,6,1,1,✓,67
Dummyless,malicious,0.25,circuit8433.qasm,21,0,0,✓,39
Dummyless,malicious,0.1,circuit1737.qasm,6,1,1,✓,67
Dummyless,malicious,0.25,circuit5104.qasm,23,1,1,✓,60
Dummyless,malicious,0.1,circuit8891.qasm,5,0,0,✓,41
Dummyless,malicious,0.3,circuit5565.qasm,35,1,1,✓,60
Dummyless,malicious,0.3,circuit0730.qasm,27,1,1,✓,58
Dummyless,malicious,0.1,circuit0662.qasm,7,0,0,✓,33
Dummyless,malicious,0.25,circuit6104.qasm,14,0,0,✓,42
Dummyless,malicious,0.1,circuit6424.qasm,5,0,0,✓,37
Dummyless,malicious,0.35,circuit5296.qasm,35,1,1,✓,51
Dummyless,malicious,0.35,circuit0571.qasm,28,0,0,✓,42
Dummyless,malicious,0.3,circuit4708.qasm,34,1,1,✓,50
Dummyless,malicious,0.3,circuit0427.qasm,28,0,0,✓,40
Dummyless,malicious,0.25,circuit9451.qasm,21,0,1,✗,49
Dummyless,malicious,0.25,circuit2424.qasm,21,1,1,✓,61
Dummyless,malicious,0.1,circuit3498.qasm,6,0,0,✓,41
Dummyless,malicious,0.3,circuit6104.qasm,25,0,0,✓,44
Dummyless,malicious,0.1,circuit1665.qasm,6,0,0,✓,42
Dummyless,malicious,0.1,circuit0499.qasm,10,1,1,✓,57
Dummyless,malicious,0.35,circuit7085.qasm,33,0,0,✓,33
Dummyless,malicious,0.1,circuit8036.qasm,7,1,1,✓,61
Dummyless,malicious,0.1,circuit5028.qasm,8,0,0,✓,36
Dummyless,malicious,0.35,circuit3589.qasm,29,0,0,✓,44
Dummyless,malicious,0.3,circuit9451.qasm,25,1,1,✓,51
Dummyless,malicious,0.35,circuit5028.qasm,32,0,0,✓,47
Dummyless,malicious,0.35,circuit2244.qasm,29,1,1,✓,54
Dummyless,malicious,0.35,circuit9367.qasm,29,1,1,✓,54
Dummyless,malicious,0.35,circuit7799.qasm,32,0,0,✓,47
Dummyless,malicious,0.3,circuit2715.qasm,26,0,0,✓,47
Dummyless,malicious,0.3,circuit7101.qasm,20,1,1,✓,61
Dummyless,malicious,0.3,circuit8753.qasm,26,0,0,✓,49
Dummyless,malicious,0.3,circuit8043.qasm,22,0,0,✓,44
Dummyless,malicious,0.3,circuit7242.qasm,33,1,1,✓,63
Dummyless,malicious,0.3,circuit7947.qasm,26,1,1,✓,58
Dummyless,malicious,0.3,circuit6663.qasm,33,0,0,✓,48
Dummyless,malicious,0.35,circuit3647.qasm,37,0,1,✗,48
Dummyless,malicious,0.3,circuit2244.qasm,28,1,1,✓,57
Dummyless,malicious,0.3,circuit2886.qasm,34,1,1,✓,70
Dummyless,malicious,0.35,circuit8891.qasm,32,1,0,✗,52
Dummyless,malicious,0.3,circuit8024.qasm,31,1,1,✓,57
Dummyless,malicious,0.3,circuit4932.qasm,24,0,1,✗,44
Dummyless,malicious,0.3,circuit7085.qasm,31,0,0,✓,46
Dummyless,malicious,0.3,circuit9678.qasm,27,1,1,✓,68
Dummyless,malicious,0.3,circuit3047.qasm,30,1,1,✓,61
Dummyless,malicious,0.3,circuit3840.qasm,23,1,0,✗,50
Dummyless,malicious,0.3,circuit8100.qasm,25,0,0,✓,43
Dummyless,malicious,0.3,circuit6734.qasm,30,1,1,✓,64
Dummyless,malicious,0.35,circuit3498.qasm,33,0,0,✓,49
Dummyless,malicious,0.3,circuit8556.qasm,24,0,0,✓,41
Dummyless,malicious,0.35,circuit0086.qasm,31,0,0,✓,44
Dummyless,malicious,0.3,circuit7799.qasm,29,0,0,✓,41
Dummyless,malicious,0.35,circuit8232.qasm,33,0,0,✓,44
Dummyless,malicious,0.35,circuit6547.qasm,34,0,0,✓,42
Dummyless,malicious,0.35,circuit9638.qasm,35,0,0,✓,43
Dummyless,malicious,0.3,circuit5383.qasm,32,0,0,✓,40
Dummyless,malicious,0.35,circuit8242.qasm,34,1,1,✓,57
Dummyless,malicious,0.35,circuit0730.qasm,31,1,1,✓,51
Dummyless,malicious,0.3,circuit0742.qasm,28,1,1,✓,57
Dummyless,malicious,0.35,circuit8043.qasm,38,0,0,✓,40
Dummyless,malicious,0.3,circuit2587.qasm,27,1,1,✓,51
Dummyless,malicious,0.3,circuit5028.qasm,28,0,0,✓,43
Dummyless,malicious,0.3,circuit3647.qasm,29,1,1,✓,53
Dummyless,malicious,0.3,circuit3589.qasm,26,0,0,✓,32
Dummyless,malicious,0.35,circuit7947.qasm,36,1,1,✓,57
Dummyless,malicious,0.3,circuit5613.qasm,27,0,0,✓,42
Dummyless,malicious,0.3,circuit9367.qasm,27,1,1,✓,52
Dummyless,malicious,0.3,circuit1737.qasm,30,1,1,✓,50
Dummyless,malicious,0.3,circuit3669.qasm,33,0,0,✓,39
Dummyless,malicious,0.35,circuit3387.qasm,38,1,1,✓,54
Dummyless,malicious,0.3,circuit2971.qasm,20,1,1,✓,56
Dummyless,malicious,0.3,circuit2471.qasm,32,0,0,✓,48
Dummyless,malicious,0.35,circuit2971.qasm,31,1,1,✓,51
Dummyless,malicious,0.35,circuit8753.qasm,35,0,0,✓,48
Dummyless,malicious,0.3,circuit3498.qasm,24,0,0,✓,43
Dummyless,malicious,0.35,circuit9678.qasm,32,1,1,✓,63
Dummyless,malicious,0.3,circuit8242.qasm,29,1,1,✓,55
Dummyless,malicious,0.3,circuit4909.qasm,30,0,0,✓,39
Dummyless,malicious,0.4,circuit7587.qasm,44,1,1,✓,55
Dummyless,malicious,0.35,circuit3047.qasm,27,1,1,✓,53
Dummyless,malicious,0.4,circuit5607.qasm,39,1,1,✓,60
Dummyless,malicious,0.3,circuit0662.qasm,26,0,0,✓,47
Dummyless,malicious,0.3,circuit0581.qasm,30,0,1,✗,47
Dummyless,malicious,0.3,circuit8036.qasm,30,1,1,✓,57
Dummyless,malicious,0.3,circuit0499.qasm,26,1,1,✓,61
Dummyless,malicious,0.3,circuit6424.qasm,32,0,0,✓,38
Dummyless,malicious,0.3,circuit8433.qasm,29,0,0,✓,35
Dummyless,malicious,0.3,circuit8725.qasm,32,0,0,✓,36
Dummyless,malicious,0.3,circuit5104.qasm,28,1,1,✓,64
Dummyless,malicious,0.3,circuit1665.qasm,33,0,0,✓,32
Dummyless,malicious,0.3,circuit5516.qasm,24,0,0,✓,38
Dummyless,malicious,0.3,circuit5432.qasm,30,0,0,✓,43
Dummyless,malicious,0.3,circuit2424.qasm,24,1,1,✓,58
Dummyless,malicious,0.3,circuit9081.qasm,25,1,1,✓,58
Dummyless,malicious,0.3,circuit8389.qasm,30,1,0,✗,52
Dummyless,malicious,0.3,circuit2204.qasm,29,0,0,✓,42
Dummyless,malicious,0.35,circuit2587.qasm,41,1,1,✓,57
Dummyless,malicious,0.3,circuit6474.qasm,31,1,1,✓,62
Dummyless,malicious,0.35,circuit0742.qasm,34,1,1,✓,57
Dummyless,malicious,0.4,circuit0730.qasm,38,0,1,✗,41
